date,open,high,low,close,volume
2016-11-16 11:00:00,1.07116,1.07117,1.06956,1.06965,15467
2016-11-16 12:00:00,1.06965,1.07128,1.06884,1.06995,21294
2016-11-16 13:00:00,1.06995,1.07234,1.06948,1.07131,36420
2016-11-16 14:00:00,1.07131,1.07193,1.06961,1.07014,33975
2016-11-16 15:00:00,1.07014,1.07154,1.067,1.06727,36001
2016-11-16 16:00:00,1.06727,1.07006,1.06668,1.06996,24381
2016-11-16 17:00:00,1.06996,1.07155,1.06945,1.06964,18082
2016-11-16 18:00:00,1.06964,1.06984,1.06709,1.0673,13480
2016-11-16 19:00:00,1.0673,1.06838,1.06679,1.06817,11242
2016-11-16 20:00:00,1.06817,1.06924,1.06795,1.06843,8188
2016-11-16 21:00:00,1.06843,1.06932,1.06813,1.06927,6274
2016-11-16 22:00:00,1.06927,1.07052,1.06901,1.07024,2909
2016-11-16 23:00:00,1.07024,1.07128,1.07003,1.07072,8563
2016-11-17 00:00:00,1.07072,1.07102,1.06989,1.07036,6643
2016-11-17 01:00:00,1.07036,1.07155,1.06928,1.07079,16625
2016-11-17 02:00:00,1.07079,1.07079,1.06972,1.07016,8194
2016-11-17 03:00:00,1.07016,1.07071,1.06928,1.06947,7099
2016-11-17 04:00:00,1.06947,1.07011,1.06932,1.06987,6031
2016-11-17 05:00:00,1.06987,1.07036,1.06971,1.07004,5862
2016-11-17 06:00:00,1.07004,1.07024,1.06841,1.06952,10545
2016-11-17 07:00:00,1.06952,1.07202,1.06879,1.07155,16875
2016-11-17 08:00:00,1.07155,1.07372,1.0709,1.07366,23203
2016-11-17 09:00:00,1.07366,1.07372,1.07211,1.0725,20702
2016-11-17 10:00:00,1.0725,1.07328,1.07164,1.07308,14463
2016-11-17 11:00:00,1.07308,1.07397,1.0728,1.07361,12854
2016-11-17 12:00:00,1.07361,1.07464,1.07173,1.07173,16750
2016-11-17 13:00:00,1.07173,1.07348,1.0682,1.06892,48875
2016-11-17 14:00:00,1.06892,1.07159,1.06861,1.06893,28073
2016-11-17 15:00:00,1.06893,1.06988,1.06631,1.06744,38363
2016-11-17 16:00:00,1.06744,1.06828,1.06526,1.06563,25274
2016-11-17 17:00:00,1.06563,1.06585,1.06302,1.06365,18385
2016-11-17 18:00:00,1.06365,1.06452,1.06287,1.06287,13917
2016-11-17 19:00:00,1.06287,1.06358,1.06237,1.06273,11600
2016-11-17 20:00:00,1.06273,1.06275,1.06207,1.06255,11314
2016-11-17 21:00:00,1.06255,1.0631,1.06218,1.06274,8136
2016-11-17 22:00:00,1.06274,1.06302,1.06219,1.06274,2397
2016-11-17 23:00:00,1.06274,1.06303,1.06215,1.06231,9024
2016-11-18 00:00:00,1.06231,1.06292,1.06056,1.06153,11080
2016-11-18 01:00:00,1.06153,1.06162,1.05827,1.05952,15749
2016-11-18 02:00:00,1.05952,1.06063,1.05912,1.05997,12670
2016-11-18 03:00:00,1.05997,1.06052,1.05954,1.06049,6575
2016-11-18 04:00:00,1.06049,1.06109,1.06,1.06077,7185
2016-11-18 05:00:00,1.06077,1.06091,1.05859,1.05859,6472
2016-11-18 06:00:00,1.05859,1.06079,1.05851,1.05996,13285
2016-11-18 07:00:00,1.05996,1.0613,1.05851,1.06056,23807
2016-11-18 08:00:00,1.06056,1.06152,1.05846,1.06096,35899
2016-11-18 09:00:00,1.06096,1.06137,1.05984,1.05996,19347
2016-11-18 10:00:00,1.05996,1.06256,1.05983,1.06215,19417
2016-11-18 11:00:00,1.06215,1.06302,1.06146,1.06285,15886
2016-11-18 12:00:00,1.06285,1.06437,1.06135,1.06306,24169
2016-11-18 13:00:00,1.06306,1.06375,1.06039,1.06116,36855
2016-11-18 14:00:00,1.06116,1.0626,1.0598,1.05993,38351
2016-11-18 15:00:00,1.05993,1.06068,1.05701,1.05745,41714
2016-11-18 16:00:00,1.05745,1.06007,1.05712,1.06005,34542
2016-11-18 17:00:00,1.06005,1.06005,1.05841,1.0587,14943
2016-11-18 18:00:00,1.0587,1.06067,1.0585,1.05982,13317
2016-11-18 19:00:00,1.05982,1.06082,1.05964,1.06004,9378
2016-11-18 20:00:00,1.06004,1.0601,1.05863,1.05936,10096
2016-11-18 21:00:00,1.05936,1.05983,1.05874,1.05917,5391
2016-11-20 19:00:00,1.05917,1.06086,1.06052,1.06062,80
2016-11-20 20:00:00,1.06062,1.06083,1.0599,1.06014,299
2016-11-20 21:00:00,1.06014,1.06027,1.05926,1.05955,373
2016-11-20 22:00:00,1.05955,1.05971,1.05873,1.05878,1930
2016-11-20 23:00:00,1.05878,1.05901,1.05799,1.05839,17697
2016-11-21 00:00:00,1.05839,1.06118,1.05838,1.05986,22743
2016-11-21 01:00:00,1.05986,1.06146,1.05971,1.06065,13519
2016-11-21 02:00:00,1.06065,1.06125,1.06018,1.06077,7528
2016-11-21 03:00:00,1.06077,1.06079,1.0589,1.05967,11435
2016-11-21 04:00:00,1.05967,1.05998,1.05917,1.05959,8777
2016-11-21 05:00:00,1.05959,1.06054,1.05953,1.06018,5537
2016-11-21 06:00:00,1.06018,1.06121,1.05982,1.06083,8010
2016-11-21 07:00:00,1.06083,1.06369,1.06045,1.06319,21100
2016-11-21 08:00:00,1.06319,1.06458,1.06256,1.06445,21300
2016-11-21 09:00:00,1.06445,1.06499,1.06285,1.06328,16637
2016-11-21 10:00:00,1.06328,1.06408,1.06204,1.06321,17104
2016-11-21 11:00:00,1.06321,1.06381,1.06187,1.06334,17598
2016-11-21 12:00:00,1.06334,1.06475,1.06297,1.06331,18563
2016-11-21 13:00:00,1.06331,1.06466,1.06228,1.06399,33134
2016-11-21 14:00:00,1.06399,1.06399,1.06115,1.06219,31505
2016-11-21 15:00:00,1.06219,1.06375,1.0616,1.06226,29497
2016-11-21 16:00:00,1.06226,1.06291,1.05935,1.05971,24868
2016-11-21 17:00:00,1.05971,1.06145,1.05971,1.06064,14014
2016-11-21 18:00:00,1.06064,1.06086,1.05907,1.06017,13749
2016-11-21 19:00:00,1.06017,1.06119,1.06001,1.06105,8839
2016-11-21 20:00:00,1.06105,1.06286,1.06105,1.06262,10064
2016-11-21 21:00:00,1.06262,1.06414,1.06259,1.06343,12135
2016-11-21 22:00:00,1.06343,1.06374,1.06258,1.06328,2427
2016-11-21 23:00:00,1.06328,1.06393,1.06267,1.06384,8394
2016-11-22 00:00:00,1.06384,1.06505,1.06345,1.0639,14735
2016-11-22 01:00:00,1.0639,1.06464,1.06345,1.06361,14304
2016-11-22 02:00:00,1.06361,1.0639,1.0627,1.06291,10728
2016-11-22 03:00:00,1.06291,1.06347,1.06256,1.06324,8543
2016-11-22 04:00:00,1.06324,1.06329,1.06272,1.0629,5857
2016-11-22 05:00:00,1.0629,1.06338,1.0625,1.06311,6350
2016-11-22 06:00:00,1.06311,1.0634,1.06157,1.0616,10332
2016-11-22 07:00:00,1.0616,1.06224,1.06055,1.062,18373
2016-11-22 08:00:00,1.062,1.06406,1.0613,1.06398,22598
2016-11-22 09:00:00,1.06398,1.06587,1.06365,1.06481,22677
2016-11-22 10:00:00,1.06481,1.06503,1.063,1.06334,15489
2016-11-22 11:00:00,1.06334,1.06445,1.0627,1.06313,13498
2016-11-22 12:00:00,1.06313,1.06319,1.06053,1.06118,15953
2016-11-22 13:00:00,1.06118,1.06218,1.06047,1.06121,24210
2016-11-22 14:00:00,1.06121,1.06276,1.06105,1.06231,24160
2016-11-22 15:00:00,1.06231,1.06238,1.05843,1.05844,33781
2016-11-22 16:00:00,1.05844,1.06262,1.05845,1.06193,27815
2016-11-22 17:00:00,1.06193,1.06397,1.06176,1.06252,15880
2016-11-22 18:00:00,1.06252,1.06265,1.06115,1.06199,12520
2016-11-22 19:00:00,1.06199,1.06275,1.0615,1.06249,10330
2016-11-22 20:00:00,1.06249,1.06295,1.06194,1.06253,9102
2016-11-22 21:00:00,1.06253,1.06315,1.06245,1.06305,5248
2016-11-22 22:00:00,1.06305,1.0633,1.06239,1.06285,1508
2016-11-22 23:00:00,1.06285,1.06353,1.06269,1.06339,7861
2016-11-23 00:00:00,1.06339,1.06354,1.06253,1.06254,3840
2016-11-23 01:00:00,1.06254,1.06319,1.06226,1.06252,6235
2016-11-23 02:00:00,1.06252,1.06321,1.06249,1.06315,4388
2016-11-23 03:00:00,1.06315,1.06324,1.06205,1.06271,5902
2016-11-23 04:00:00,1.06271,1.06273,1.06216,1.06269,3150
2016-11-23 05:00:00,1.06269,1.06309,1.06267,1.06304,4516
2016-11-23 06:00:00,1.06304,1.06437,1.06277,1.06402,7191
2016-11-23 07:00:00,1.06402,1.06445,1.06237,1.06255,11998
2016-11-23 08:00:00,1.06255,1.06269,1.06073,1.06097,16562
2016-11-23 09:00:00,1.06097,1.06171,1.06009,1.06129,12264
2016-11-23 10:00:00,1.06129,1.06321,1.06052,1.06284,22740
2016-11-23 11:00:00,1.06284,1.06373,1.06206,1.06233,16730
2016-11-23 12:00:00,1.06233,1.06244,1.06121,1.06131,19564
2016-11-23 13:00:00,1.06131,1.06142,1.05572,1.05581,46228
2016-11-23 14:00:00,1.05581,1.05615,1.05416,1.05547,39993
2016-11-23 15:00:00,1.05547,1.05613,1.0527,1.05336,41276
2016-11-23 16:00:00,1.05336,1.0567,1.05302,1.05593,32714
2016-11-23 17:00:00,1.05593,1.05668,1.05504,1.05579,17944
2016-11-23 18:00:00,1.05579,1.0565,1.05484,1.0553,14001
2016-11-23 19:00:00,1.0553,1.05613,1.05383,1.05494,32623
2016-11-23 20:00:00,1.05494,1.05581,1.05485,1.05539,7908
2016-11-23 21:00:00,1.05539,1.05581,1.05491,1.05578,6494
2016-11-23 22:00:00,1.05578,1.05587,1.05497,1.05533,2355
2016-11-23 23:00:00,1.05533,1.05537,1.05391,1.0543,14385
2016-11-24 00:00:00,1.0543,1.05464,1.05337,1.05404,12757
2016-11-24 01:00:00,1.05404,1.05444,1.05328,1.05358,15292
2016-11-24 02:00:00,1.05358,1.05394,1.05288,1.05303,10694
2016-11-24 03:00:00,1.05303,1.05377,1.05259,1.05338,8638
2016-11-24 04:00:00,1.05338,1.05453,1.05332,1.05442,7071
2016-11-24 05:00:00,1.05442,1.05513,1.05419,1.0548,8942
2016-11-24 06:00:00,1.0548,1.05482,1.05391,1.05408,8233
2016-11-24 07:00:00,1.05408,1.05504,1.05211,1.05377,23912
2016-11-24 08:00:00,1.05377,1.05703,1.05189,1.05561,32827
2016-11-24 09:00:00,1.05561,1.05794,1.05524,1.05682,26032
2016-11-24 10:00:00,1.05682,1.05745,1.055,1.05692,19807
2016-11-24 11:00:00,1.05692,1.05863,1.05609,1.05656,19150
2016-11-24 12:00:00,1.05656,1.0576,1.05485,1.0552,17894
2016-11-24 13:00:00,1.0552,1.05701,1.05436,1.05634,19606
2016-11-24 14:00:00,1.05634,1.05757,1.05572,1.05732,16080
2016-11-24 15:00:00,1.05732,1.05789,1.0562,1.05622,14455
2016-11-24 16:00:00,1.05622,1.05806,1.05561,1.05579,17437
2016-11-24 17:00:00,1.05579,1.05631,1.0555,1.0556,8266
2016-11-24 18:00:00,1.0556,1.05591,1.05499,1.05567,6812
2016-11-24 19:00:00,1.05567,1.05576,1.05495,1.05554,6560
2016-11-24 20:00:00,1.05554,1.0559,1.05483,1.05543,6088
2016-11-24 21:00:00,1.05543,1.05595,1.05539,1.05595,4699
2016-11-24 22:00:00,1.05595,1.05604,1.05542,1.05586,2370
2016-11-24 23:00:00,1.05586,1.05618,1.05566,1.05612,4544
2016-11-25 00:00:00,1.05612,1.05626,1.05418,1.05548,14492
2016-11-25 01:00:00,1.05548,1.05583,1.05394,1.05583,18197
2016-11-25 02:00:00,1.05583,1.05668,1.05507,1.05632,10524
2016-11-25 03:00:00,1.05632,1.05776,1.05623,1.05763,11562
2016-11-25 04:00:00,1.05763,1.05786,1.05659,1.05713,10876
2016-11-25 05:00:00,1.05713,1.05787,1.05688,1.05702,9504
2016-11-25 06:00:00,1.05702,1.05846,1.05687,1.058,9707
2016-11-25 07:00:00,1.058,1.06091,1.05764,1.05885,37876
2016-11-25 08:00:00,1.05885,1.06158,1.05848,1.05989,32271
2016-11-25 09:00:00,1.05989,1.06088,1.05823,1.05964,24099
2016-11-25 10:00:00,1.05964,1.06025,1.05842,1.05975,21105
2016-11-25 11:00:00,1.05975,1.06041,1.05833,1.05868,18860
2016-11-25 12:00:00,1.05868,1.05982,1.05854,1.05887,17844
2016-11-25 13:00:00,1.05887,1.06055,1.05877,1.06046,23384
2016-11-25 14:00:00,1.06046,1.06282,1.06022,1.06117,29085
2016-11-25 15:00:00,1.06117,1.06143,1.06009,1.06051,21669
2016-11-25 16:00:00,1.06051,1.06075,1.05936,1.05955,17273
2016-11-25 17:00:00,1.05955,1.06026,1.05901,1.05939,12764
2016-11-25 18:00:00,1.05939,1.06081,1.05895,1.06014,14633
2016-11-25 19:00:00,1.06014,1.06037,1.05832,1.05838,14439
2016-11-25 20:00:00,1.05838,1.06009,1.05838,1.05944,8554
2016-11-25 21:00:00,1.05944,1.06061,1.05864,1.05996,5326
2016-11-27 19:00:00,1.05996,1.06079,1.06033,1.06046,8
2016-11-27 20:00:00,1.06046,1.06213,1.06046,1.06197,271
2016-11-27 21:00:00,1.06197,1.06312,1.06126,1.06135,519
2016-11-27 22:00:00,1.06135,1.06145,1.05954,1.06005,2437
2016-11-27 23:00:00,1.06005,1.06115,1.05955,1.06097,9562
2016-11-28 00:00:00,1.06097,1.06352,1.06074,1.06309,16223
2016-11-28 01:00:00,1.06309,1.06483,1.06229,1.06458,21119
2016-11-28 02:00:00,1.06458,1.06869,1.0645,1.06634,34154
2016-11-28 03:00:00,1.06634,1.06661,1.06506,1.0652,13812
2016-11-28 04:00:00,1.0652,1.06639,1.06493,1.06593,11595
2016-11-28 05:00:00,1.06593,1.06661,1.06518,1.0655,6315
2016-11-28 06:00:00,1.0655,1.06571,1.06471,1.06486,9889
2016-11-28 07:00:00,1.06486,1.06635,1.06423,1.06575,17616
2016-11-28 08:00:00,1.06575,1.06703,1.06512,1.06636,22672
2016-11-28 09:00:00,1.06636,1.06666,1.06393,1.06427,22094
2016-11-28 10:00:00,1.06427,1.06434,1.06322,1.06326,16007
2016-11-28 11:00:00,1.06326,1.06331,1.0595,1.06047,20432
2016-11-28 12:00:00,1.06047,1.06115,1.0582,1.05832,24544
2016-11-28 13:00:00,1.05832,1.05955,1.0566,1.05691,25667
2016-11-28 14:00:00,1.05691,1.0591,1.05645,1.05861,25874
2016-11-28 15:00:00,1.05861,1.06055,1.05784,1.0583,27805
2016-11-28 16:00:00,1.0583,1.06056,1.05736,1.05757,22897
2016-11-28 17:00:00,1.05757,1.05862,1.0572,1.05855,11213
2016-11-28 18:00:00,1.05855,1.05967,1.05829,1.05951,7024
2016-11-28 19:00:00,1.05951,1.06006,1.05929,1.05957,6457
2016-11-28 20:00:00,1.05957,1.06084,1.05944,1.06083,6934
2016-11-28 21:00:00,1.06083,1.06184,1.06049,1.06164,5756
2016-11-28 22:00:00,1.06164,1.06169,1.061,1.06148,1450
2016-11-28 23:00:00,1.06148,1.0623,1.06115,1.06198,9399
2016-11-29 00:00:00,1.06198,1.06206,1.06081,1.06113,9504
2016-11-29 01:00:00,1.06113,1.06142,1.06017,1.06089,11433
2016-11-29 02:00:00,1.06089,1.06114,1.0594,1.05981,8868
2016-11-29 03:00:00,1.05981,1.06011,1.05894,1.05944,8529
2016-11-29 04:00:00,1.05944,1.06032,1.05933,1.06013,8171
2016-11-29 05:00:00,1.06013,1.06075,1.05986,1.06036,6788
2016-11-29 06:00:00,1.06036,1.06101,1.06034,1.06053,5560
2016-11-29 07:00:00,1.06053,1.06051,1.05903,1.0604,12952
2016-11-29 08:00:00,1.0604,1.0615,1.05889,1.05937,17070
2016-11-29 09:00:00,1.05937,1.06018,1.0583,1.05973,16813
2016-11-29 10:00:00,1.05973,1.06073,1.05933,1.0606,15351
2016-11-29 11:00:00,1.0606,1.06102,1.05959,1.05983,12111
2016-11-29 12:00:00,1.05983,1.06015,1.05798,1.05885,22999
2016-11-29 13:00:00,1.05885,1.05954,1.05657,1.05767,32023
2016-11-29 14:00:00,1.05767,1.06121,1.05725,1.06019,36607
2016-11-29 15:00:00,1.06019,1.06349,1.05946,1.06182,39319
2016-11-29 16:00:00,1.06182,1.06268,1.06074,1.06268,22517
2016-11-29 17:00:00,1.06268,1.06361,1.06215,1.0628,17745
2016-11-29 18:00:00,1.0628,1.06488,1.0628,1.06482,13310
2016-11-29 19:00:00,1.06482,1.06506,1.06401,1.06481,9664
2016-11-29 20:00:00,1.06481,1.06482,1.06418,1.06462,6735
2016-11-29 21:00:00,1.06462,1.06553,1.06462,1.06508,4881
2016-11-29 22:00:00,1.06508,1.06556,1.06476,1.06497,1075
2016-11-29 23:00:00,1.06497,1.06522,1.06468,1.06482,3579
2016-11-30 00:00:00,1.06482,1.06614,1.06465,1.06483,10654
2016-11-30 01:00:00,1.06483,1.06521,1.06419,1.06507,7503
2016-11-30 02:00:00,1.06507,1.06565,1.06368,1.06393,6760
2016-11-30 03:00:00,1.06393,1.06395,1.06289,1.06328,9322
2016-11-30 04:00:00,1.06328,1.06373,1.06284,1.06345,10078
2016-11-30 05:00:00,1.06345,1.06376,1.06306,1.06326,6507
2016-11-30 06:00:00,1.06326,1.06424,1.06296,1.06324,9051
2016-11-30 07:00:00,1.06324,1.06357,1.06222,1.0624,13419
2016-11-30 08:00:00,1.0624,1.06602,1.06201,1.06569,28332
2016-11-30 09:00:00,1.06569,1.06652,1.06364,1.0638,23179
2016-11-30 10:00:00,1.0638,1.0657,1.06361,1.06535,18995
2016-11-30 11:00:00,1.06535,1.06674,1.06459,1.06479,18404
2016-11-30 12:00:00,1.06479,1.06507,1.06264,1.06362,21824
2016-11-30 13:00:00,1.06362,1.06547,1.06141,1.06305,38771
2016-11-30 14:00:00,1.06305,1.06345,1.05889,1.06002,48027
2016-11-30 15:00:00,1.06002,1.06171,1.05835,1.06098,43671
2016-11-30 16:00:00,1.06098,1.06119,1.05534,1.05788,51163
2016-11-30 17:00:00,1.05788,1.06,1.05765,1.05999,21833
2016-11-30 18:00:00,1.05999,1.06006,1.05877,1.05921,13599
2016-11-30 19:00:00,1.05921,1.06027,1.05882,1.05983,10900
2016-11-30 20:00:00,1.05983,1.06032,1.05961,1.05976,10589
2016-11-30 21:00:00,1.05976,1.06012,1.05882,1.05902,6135
2016-11-30 22:00:00,1.05902,1.0601,1.05902,1.05979,2909
2016-11-30 23:00:00,1.05979,1.05995,1.05865,1.05914,11518
2016-12-01 00:00:00,1.05914,1.06023,1.05893,1.0595,14707
2016-12-01 01:00:00,1.0595,1.06052,1.05899,1.05965,13657
2016-12-01 02:00:00,1.05965,1.06018,1.05907,1.06018,8703
2016-12-01 03:00:00,1.06018,1.06053,1.05964,1.06003,8573
2016-12-01 04:00:00,1.06003,1.06036,1.05965,1.06032,7080
2016-12-01 05:00:00,1.06032,1.06181,1.06024,1.06151,12530
2016-12-01 06:00:00,1.06151,1.06306,1.06121,1.0625,12339
2016-12-01 07:00:00,1.0625,1.06266,1.06122,1.06156,16668
2016-12-01 08:00:00,1.06156,1.06225,1.06035,1.06104,21175
2016-12-01 09:00:00,1.06104,1.06419,1.06066,1.06311,23669
2016-12-01 10:00:00,1.06311,1.0637,1.0616,1.06162,22488
2016-12-01 11:00:00,1.06162,1.06336,1.06161,1.06237,16022
2016-12-01 12:00:00,1.06237,1.06357,1.0615,1.0616,15960
2016-12-01 13:00:00,1.0616,1.06347,1.06155,1.0629,25928
2016-12-01 14:00:00,1.0629,1.06295,1.05922,1.05991,34155
2016-12-01 15:00:00,1.05991,1.06155,1.05852,1.06133,48044
2016-12-01 16:00:00,1.06133,1.06357,1.0606,1.06354,35757
2016-12-01 17:00:00,1.06354,1.0637,1.0621,1.06262,13659
2016-12-01 18:00:00,1.06262,1.06482,1.06256,1.06462,14117
2016-12-01 19:00:00,1.06462,1.06605,1.06422,1.0647,17683
2016-12-01 20:00:00,1.0647,1.06642,1.0645,1.06611,12273
2016-12-01 21:00:00,1.06611,1.06695,1.06567,1.06629,12111
2016-12-01 22:00:00,1.06629,1.06663,1.06583,1.06611,1928
2016-12-01 23:00:00,1.06611,1.06674,1.06582,1.06631,8261
2016-12-02 00:00:00,1.06631,1.06704,1.06616,1.06653,12420
2016-12-02 01:00:00,1.06653,1.06783,1.06625,1.0671,9803
2016-12-02 02:00:00,1.0671,1.06741,1.0667,1.06725,5718
2016-12-02 03:00:00,1.06725,1.0684,1.06675,1.0682,8436
2016-12-02 04:00:00,1.0682,1.0691,1.06797,1.06797,11315
2016-12-02 05:00:00,1.06797,1.06894,1.06794,1.06843,7712
2016-12-02 06:00:00,1.06843,1.06892,1.06791,1.06806,7866
2016-12-02 07:00:00,1.06806,1.06814,1.06665,1.06711,15002
2016-12-02 08:00:00,1.06711,1.06784,1.06553,1.06641,22091
2016-12-02 09:00:00,1.06641,1.06677,1.0647,1.06473,20005
2016-12-02 10:00:00,1.06473,1.06507,1.06372,1.06456,17175
2016-12-02 11:00:00,1.06456,1.06506,1.06403,1.06479,15868
2016-12-02 12:00:00,1.06479,1.06525,1.06316,1.06316,14178
2016-12-02 13:00:00,1.06316,1.06742,1.06261,1.06355,57893
2016-12-02 14:00:00,1.06355,1.06613,1.0634,1.0651,39455
2016-12-02 15:00:00,1.0651,1.06752,1.06452,1.06614,35242
2016-12-02 16:00:00,1.06614,1.06818,1.06612,1.06672,24484
2016-12-02 17:00:00,1.06672,1.068,1.06662,1.06754,14973
2016-12-02 18:00:00,1.06754,1.068,1.0656,1.06584,14865
2016-12-02 19:00:00,1.06584,1.0664,1.06565,1.06595,9865
2016-12-02 20:00:00,1.06595,1.06686,1.06568,1.06642,10037
2016-12-02 21:00:00,1.06642,1.06766,1.06629,1.06697,8028
2016-12-04 19:00:00,1.06697,1.06652,1.06552,1.06552,103
2016-12-04 20:00:00,1.06552,1.06602,1.0646,1.06462,369
2016-12-04 21:00:00,1.06462,1.0669,1.06304,1.0669,722
2016-12-04 22:00:00,1.0669,1.0669,1.05335,1.05353,12213
2016-12-04 23:00:00,1.05353,1.05989,1.05074,1.05684,38646
2016-12-05 00:00:00,1.05684,1.05968,1.05568,1.0568,26913
2016-12-05 01:00:00,1.0568,1.05808,1.0554,1.05614,16651
2016-12-05 02:00:00,1.05614,1.05666,1.05511,1.05563,10305
2016-12-05 03:00:00,1.05563,1.05566,1.05385,1.05499,8614
2016-12-05 04:00:00,1.05499,1.0554,1.05385,1.05528,7409
2016-12-05 05:00:00,1.05528,1.05675,1.0552,1.05672,8053
2016-12-05 06:00:00,1.05672,1.05762,1.05554,1.05686,7535
2016-12-05 07:00:00,1.05686,1.06206,1.05588,1.06044,30228
2016-12-05 08:00:00,1.06044,1.06632,1.05964,1.06388,34836
2016-12-05 09:00:00,1.06388,1.06558,1.06332,1.06345,21794
2016-12-05 10:00:00,1.06345,1.06584,1.06309,1.06551,18367
2016-12-05 11:00:00,1.06551,1.07307,1.0648,1.06979,30832
2016-12-05 12:00:00,1.06979,1.07125,1.06835,1.06931,18544
2016-12-05 13:00:00,1.06931,1.07098,1.06853,1.06878,22630
2016-12-05 14:00:00,1.06878,1.0736,1.06877,1.07326,25965
2016-12-05 15:00:00,1.07326,1.07406,1.07239,1.07255,26603
2016-12-05 16:00:00,1.07255,1.07315,1.07184,1.07234,19051
2016-12-05 17:00:00,1.07234,1.07709,1.07231,1.07682,19111
2016-12-05 18:00:00,1.07682,1.07972,1.07601,1.078,19720
2016-12-05 19:00:00,1.078,1.07898,1.07684,1.07697,11770
2016-12-05 20:00:00,1.07697,1.07716,1.07606,1.07633,7517
2016-12-05 21:00:00,1.07633,1.07674,1.07613,1.07653,4466
2016-12-05 22:00:00,1.07653,1.07703,1.07585,1.07593,2340
2016-12-05 23:00:00,1.07593,1.07649,1.07543,1.07575,5688
2016-12-06 00:00:00,1.07575,1.07644,1.07512,1.07562,8746
2016-12-06 01:00:00,1.07562,1.07634,1.07548,1.07625,7175
2016-12-06 02:00:00,1.07625,1.07708,1.07604,1.07638,4909
2016-12-06 03:00:00,1.07638,1.07654,1.07519,1.07559,6827
2016-12-06 04:00:00,1.07559,1.07598,1.07529,1.07562,4806
2016-12-06 05:00:00,1.07562,1.07611,1.07538,1.07559,5074
2016-12-06 06:00:00,1.07559,1.07559,1.07414,1.07428,9164
2016-12-06 07:00:00,1.07428,1.07685,1.07378,1.07633,16582
2016-12-06 08:00:00,1.07633,1.07862,1.07569,1.07711,22899
2016-12-06 09:00:00,1.07711,1.07836,1.0762,1.07677,15746
2016-12-06 10:00:00,1.07677,1.07774,1.07634,1.07708,13852
2016-12-06 11:00:00,1.07708,1.07745,1.07297,1.07384,20068
2016-12-06 12:00:00,1.07384,1.07541,1.0731,1.07343,21175
2016-12-06 13:00:00,1.07343,1.07483,1.07278,1.07337,21702
2016-12-06 14:00:00,1.07337,1.07448,1.07233,1.07349,21158
2016-12-06 15:00:00,1.07349,1.07503,1.07241,1.07331,25282
2016-12-06 16:00:00,1.07331,1.074,1.07172,1.07173,19079
2016-12-06 17:00:00,1.07173,1.07185,1.06993,1.07124,14804
2016-12-06 18:00:00,1.07124,1.07187,1.07049,1.07093,7083
2016-12-06 19:00:00,1.07093,1.07187,1.07091,1.0717,7008
2016-12-06 20:00:00,1.0717,1.07231,1.07145,1.07222,5317
2016-12-06 21:00:00,1.07222,1.07226,1.07165,1.07197,3298
2016-12-06 22:00:00,1.07197,1.07226,1.07163,1.07185,1769
2016-12-06 23:00:00,1.07185,1.07246,1.07184,1.07196,4885
2016-12-07 00:00:00,1.07196,1.07211,1.07133,1.07162,7362
2016-12-07 01:00:00,1.07162,1.07278,1.07133,1.07209,5912
2016-12-07 02:00:00,1.07209,1.07226,1.07179,1.07213,4956
2016-12-07 03:00:00,1.07213,1.07246,1.07202,1.07232,3438
2016-12-07 04:00:00,1.07232,1.07253,1.07186,1.07234,2538
2016-12-07 05:00:00,1.07234,1.07249,1.07179,1.07193,2898
2016-12-07 06:00:00,1.07193,1.0728,1.07139,1.07184,5779
2016-12-07 07:00:00,1.07184,1.07256,1.0712,1.07138,12118
2016-12-07 08:00:00,1.07138,1.07335,1.0713,1.07265,18481
2016-12-07 09:00:00,1.07265,1.07328,1.07203,1.07203,14682
2016-12-07 10:00:00,1.07203,1.07293,1.07106,1.0716,15731
2016-12-07 11:00:00,1.0716,1.07286,1.07145,1.07249,12372
2016-12-07 12:00:00,1.07249,1.07384,1.07211,1.07325,14060
2016-12-07 13:00:00,1.07325,1.0738,1.07263,1.07365,13876
2016-12-07 14:00:00,1.07365,1.07476,1.07313,1.07436,17142
2016-12-07 15:00:00,1.07436,1.07691,1.07404,1.07675,24787
2016-12-07 16:00:00,1.07675,1.07684,1.07478,1.07585,15639
2016-12-07 17:00:00,1.07585,1.07586,1.07422,1.07445,9405
2016-12-07 18:00:00,1.07445,1.07599,1.07441,1.07542,8892
2016-12-07 19:00:00,1.07542,1.07609,1.07484,1.07586,7837
2016-12-07 20:00:00,1.07586,1.0768,1.07586,1.07636,6554
2016-12-07 21:00:00,1.07636,1.07646,1.07505,1.07539,5449
2016-12-07 22:00:00,1.07539,1.07593,1.07525,1.07587,1145
2016-12-07 23:00:00,1.07587,1.07609,1.07532,1.07602,2899
2016-12-08 00:00:00,1.07602,1.07699,1.07538,1.07554,5289
2016-12-08 01:00:00,1.07554,1.07673,1.07499,1.07671,5364
2016-12-08 02:00:00,1.07671,1.07754,1.07635,1.07717,5587
2016-12-08 03:00:00,1.07717,1.07858,1.07705,1.07772,8371
2016-12-08 04:00:00,1.07772,1.0779,1.07698,1.07747,5427
2016-12-08 05:00:00,1.07747,1.07807,1.07706,1.07739,4834
2016-12-08 06:00:00,1.07739,1.07741,1.07639,1.07651,4993
